,# src,RA(deg),err_RA(deg), Dec(deg), err_Dec(deg), Flux(Jy), err_Flux(Jy)
3748,3748,37.7204082031,0.0014565460311,-21.3711976604,0.0018689125409,0.62722700083,0.0277004715595
3749,3749,36.656140813,0.0034131239845,-25.905558179,0.0042541427562,0.26012983407,0.0241531771248
3750,3750,22.1759764849,0.0006132492344,-23.3828729456,0.0007898268323,0.904081385253,0.0177635463191
3751,3751,11.9286344693,0.0028924629131,-24.9124923883,0.0049189734332,0.307445791586,0.0290375170154
3752,3752,25.3292029272,0.0056040334731,-30.905512912,0.0085674987848,0.107965457562,0.0221399893533
3753,3753,32.099862077,0.0057574550562,-12.3569807321,0.0080452356457,0.273562628008,0.038403781691
3754,3754,35.4884981078,0.0017428062172,-23.2764884623,0.0020953817472,0.530489186634,0.0245703589868
3755,3755,29.9129267037,0.0031893112525,-17.8588857833,0.0047770852958,0.182316894035,0.0197714528391
3756,3756,17.5103744723,0.0025358262138,-23.4412673611,0.0039352455448,0.285446789065,0.0224617104373
3757,3757,40.1420862979,0.0035456326748,-16.5342382904,0.0035465360272,0.501014821169,0.0409140259083
3758,3758,17.0766157503,0.0006897322764,-10.6159475437,0.0008357942042,2.76956634814,0.045626755994
3759,3759,13.9967112946,0.0016805328323,-20.0385619754,0.0024263735352,0.573832898061,0.0241354556879
3760,3760,37.4769985159,0.0038448975619,-13.8186995913,0.0101805288387,0.278292867192,0.041324559097
3761,3761,18.9518836661,0.0007322441275,-27.6060530515,0.0012536612616,0.737454898101,0.0184525100383
3762,3762,27.9294916924,0.0017531497265,-25.1669938853,0.0029107629777,0.281403209247,0.0181244528905
3763,3763,9.74851424064,0.0032744149374,-15.7467111746,0.0047764230706,0.564402937462,0.0429906914767
3764,3764,19.5123935397,0.0043990591842,-17.5619491844,0.0057816353889,0.19082636605,0.0250354585124
3765,3765,20.3726510398,0.0048133554021,-28.2302368168,0.007102135764,0.137045724642,0.0204583696035
3766,3766,20.9282124362,0.0039542306787,-10.8170609626,0.0054937886725,0.388025686569,0.0374337731113
3767,3767,26.5793406211,0.002016370949,-23.5098429091,0.0029164928627,0.239301965856,0.0157959536775
3768,3768,18.8363821903,0.0018799359707,-34.2113632559,0.0035892079402,0.429812429534,0.0332234988078
3769,3769,32.208852623,0.0084838292927,-15.6778018849,0.0070507777641,0.208756456145,0.0260539279013
3770,3770,31.3691178301,0.0063242505633,-22.7594094693,0.0062761666806,0.138477581802,0.017754633007
3771,3771,25.9723257495,0.0056135362366,-13.9369991751,0.0059998035481,0.196571360379,0.0271286160929
3772,3772,38.7177383432,0.005865751809,-16.2787443109,0.0056306591983,0.232817641335,0.0368269161056
3773,3773,39.4512041381,0.0073356227176,-24.3550877741,0.0083892918394,0.184255877706,0.0267573006593
3774,3774,17.9514943578,0.0010537571277,-12.4407626132,0.0012145375689,1.33203566513,0.0370628302131
3775,3775,11.9889556037,0.0061468187749,-13.8662466728,0.0062182647464,0.400830938479,0.0463226197509
3776,3776,19.1651102071,0.0075989178925,-20.7884999342,0.0080182773539,0.17949817932,0.0235220656652
3777,3777,39.2176405316,0.0007756088761,-25.47276122,0.0010441214074,1.10675771072,0.0275909991496
3778,3778,21.4442177838,0.0008365932382,-23.3684486054,0.0011927055338,0.711183974471,0.016965698388
3779,3779,25.809465152,0.0008646672729,-16.5293163246,0.001216739322,0.690463595352,0.0235023488445
3780,3780,19.9585233364,0.0021196690525,-10.3721920847,0.0028562288599,0.69276616754,0.0397453414922
3781,3781,40.2203634326,0.0058381122656,-33.9965015939,0.0061290804086,0.349158650549,0.0545259185208
3782,3782,18.3218691095,0.0032805688494,-23.8260149004,0.0058891514525,0.17751428444,0.0220839851778
3783,3783,31.1016338676,0.0070325948839,-38.5202104033,0.0088862481123,0.339369330034,0.0531427601759
3784,3784,19.7835370396,0.002539448199,-23.0461445327,0.003161690859,0.262731260543,0.0192338152349
3785,3785,42.2521711647,0.00249474236,-22.4365705685,0.0025337630812,0.718671797952,0.0445082666938
3786,3786,35.4311836932,0.0089446572042,-17.5916719398,0.0116543497832,0.100440433352,0.0305914627375
3787,3787,18.8486057671,0.0038629932035,-30.7576420903,0.0052586387142,0.302450508117,0.0243344181169
3788,3788,35.7372407438,0.0055909169379,-18.9244235068,0.009464634762,0.116410499173,0.0260032968871
3789,3789,14.5313765631,0.0058932808192,-27.5885568962,0.0070354647563,0.201359763502,0.0219875663146
3790,3790,28.7007877639,0.0059973711927,-11.3348596217,0.0073836597191,0.26890229625,0.0383351906135
3791,3791,39.7959598303,0.0050790548777,-17.4146515509,0.0050781037509,0.344316261362,0.0372336306222
3792,3792,44.2133982595,0.0041713863927,-25.0232991646,0.0042231335265,0.463838458475,0.0555095291084
3793,3793,28.8654631829,0.0024723401671,-32.8735425602,0.0028516310651,0.364013324188,0.0271330808074
3794,3794,27.3507769142,0.0012604397621,-33.7014674241,0.0019313016081,0.593434266098,0.0226983267523
3795,3795,34.4142894679,0.0017487228976,-18.8908149401,0.0021753704283,0.480925509858,0.0236358066754
3796,3796,17.7518172379,0.005705846445,-20.8994147712,0.0068568785415,0.197073033711,0.0254384239583
3797,3797,40.3410721245,0.0082153904908,-24.2938855234,0.0087389336526,0.210111753994,0.0372627517525
3798,3798,32.0724715502,0.0023578872382,-25.4942375797,0.0026776392255,0.306863378443,0.0196103739602
3799,3799,26.564135687,0.0068661710677,-22.9009157409,0.0123276698443,0.0747597381845,0.0156571907322
3800,3800,32.3949369469,0.0039760734046,-31.5880384875,0.0049409609417,0.198406192198,0.0231732568983
3801,3801,27.1570846246,0.0008232118468,-31.9931137461,0.0013203543919,0.841305984443,0.0218361733295
3802,3802,17.5880178138,0.002803358715,-12.224951095,0.0037510715894,0.529831108443,0.0370605304905
3803,3803,32.7619557802,0.0007397343937,-27.4069557598,0.0010328512325,0.875888924771,0.018680290866
3804,3804,30.0282895242,0.0040690007009,-25.2725163926,0.0058359065116,0.140830929877,0.0181145293876
3805,3805,18.5625550795,0.0075082371229,-11.8490141881,0.0072338913855,0.231523326886,0.0362377262859
3806,3806,16.5760951592,0.0047544778583,-26.4420351389,0.0059579383568,0.177866355251,0.0210928739237
3807,3807,30.6924980148,0.0041350591843,-17.6268674896,0.0055798447048,0.201584264447,0.0201375237925
3808,3808,41.2438514382,0.0047806175508,-17.1165854719,0.0082693450572,0.27189858267,0.0505568842027
3809,3809,31.2174875884,0.0015402671452,-33.7446465792,0.0026842947683,0.413242009383,0.02719636514
3810,3810,31.2538084632,0.0014653891436,-16.9974140387,0.0016065882406,0.201811652041,0.023940682977
3811,3811,21.0635786765,0.0030341180573,-33.3717911399,0.0058126145046,0.202295073816,0.0280126553599
3812,3812,7.22503877589,0.0052708652713,-24.8107801888,0.0081411094038,0.328628310621,0.0432334618927
3813,3813,19.2911855178,0.0039040619545,-22.0749591791,0.0060180488195,0.207166613986,0.0225726384789
3814,3814,11.6731159764,0.0039004192638,-19.403721971,0.0047910883406,0.365192788828,0.0357380865105
3815,3815,40.3269543139,0.0026377986142,-30.1386422382,0.002728511461,0.536878988929,0.0379231237294
3816,3816,26.8954675839,0.0005448662005,-30.2797605963,0.0008331443201,1.04258334445,0.0185577868476
3817,3817,30.8750953782,0.0030701280681,-35.0337369463,0.0044078484242,0.289051736991,0.0308716482569
3818,3818,39.357506298,0.0052208726008,-28.8136794869,0.0046604222556,0.316161182545,0.0334353033212
3819,3819,25.0553933672,0.0030005857255,-39.1418073459,0.0057582508214,0.300108388724,0.0552687014256
3820,3820,36.8130127075,0.0014338269651,-15.0261908324,0.0018169464916,0.935396478139,0.0380355134897
3821,3821,29.721301751,0.0037684255468,-22.8505456752,0.0054652776128,0.151236102869,0.0171725318419
3822,3822,33.0303908988,0.0058130701123,-12.4044684247,0.0079621126003,0.253002091089,0.0383910104737
3823,3823,29.2305597856,0.0031887455522,-25.4849343624,0.0048498598022,0.120310742269,0.0166523522418
3824,3824,21.785776118,0.0082031990615,-15.2053186536,0.0082411938521,0.152440528351,0.0249312678691
3825,3825,30.3122906967,0.0033327080946,-25.2201814006,0.0039787865378,0.221559451666,0.0166695537384
3826,3826,22.1823310587,0.0012051295879,-26.0082527707,0.0016295872363,0.47675089114,0.019349131343
3827,3827,34.09074587,0.0055673260579,-29.3776200254,0.0083226000603,0.135895347856,0.0209643468114
3828,3828,35.465619623,0.0023895160253,-23.5961840583,0.0038542277161,0.228139680699,0.0228290533431
3829,3829,33.5130392531,0.0049046310384,-28.1773885062,0.0064863390892,0.20443655411,0.0214431336676
3830,3830,23.5242443742,0.0093236919995,-22.5696615714,0.0075580889911,0.0937583385688,0.019579579412
3831,3831,36.8990656708,0.0047416006528,-24.1124784025,0.0043365770072,0.206329097591,0.0236236112125
3832,3832,29.4887258934,0.007172607774,-21.1962706063,0.0069266476285,0.103681746727,0.0170277434989
3833,3833,39.9085828681,0.0009831866753,-11.505829974,0.0012960442094,2.68765851664,0.0662830206591
3834,3834,23.1014381187,0.0025284170796,-34.9003433014,0.0038490362325,0.315878265038,0.0312179008164
3835,3835,25.1301432635,0.0032976466868,-30.1877920137,0.0055699370307,0.164678151879,0.019293168493
3836,3836,42.0891153994,0.0053594051044,-21.1149535641,0.0081977829527,0.374273656466,0.0426347326534
3837,3837,35.2187498622,0.0022168376734,-34.1454716774,0.0033687438191,0.418856264354,0.0335688967854
3838,3838,40.1775458818,0.0034658812867,-13.1170187936,0.0037541359411,0.699277753386,0.057084916153
3839,3839,14.6939687591,0.002610352285,-33.5071635964,0.0053266503203,0.364460516577,0.0296099733217
3840,3840,34.0174310061,0.0007421041747,-29.8255032148,0.0009264033759,1.03964823714,0.0211217422602
3841,3841,20.8799716336,0.0045953364516,-17.0976511707,0.0050126697195,0.238251428503,0.0237787882337
3842,3842,29.6474400664,0.0089362549911,-12.4040396651,0.0117788642884,0.182917398977,0.0320458956444
3843,3843,22.9916709721,0.0045298418875,-21.5029671184,0.0068268883852,0.146186068797,0.0171685956302
3844,3844,25.3798505072,0.0021211249506,-20.7770065174,0.0039105690881,0.271685335137,0.0150696815811
3845,3845,9.04594835199,0.0073820989526,-20.0154702559,0.0108573965883,0.234660031204,0.0402802937228
3846,3846,23.7945704321,0.0031947642876,-23.4432090232,0.0046343639028,0.175969105652,0.0173466048668
3847,3847,27.9816781643,0.0040800135172,-31.1406311467,0.004815943672,0.207886288126,0.0207405411012
3848,3848,36.4090697203,0.0036924137349,-32.2779998003,0.0058020624586,0.31292525202,0.0304941930652
3849,3849,23.8527734211,0.0034906305559,-26.1849047769,0.0064182666441,0.124472365208,0.0175970992664
3850,3850,27.6915240439,0.0044261232758,-26.7889280371,0.009064517888,0.0953535584696,0.0177231130276
3851,3851,36.6076356188,0.0083843438205,-23.2405371789,0.0091657644688,0.131698795078,0.0230841320061
3852,3852,19.9667918742,0.0004476201819,-15.810335073,0.0005248742276,2.73186872675,0.0310763357272
3853,3853,25.6529024929,0.0064098926144,-36.156956346,0.0078572767555,0.213901192702,0.0387449597525
3854,3854,15.8445324549,0.0047052093055,-31.9676223632,0.012386895228,0.144152360486,0.0306539323287
3855,3855,41.2388004154,0.003813236217,-25.3386562708,0.0063813487417,0.291725700655,0.036897553125
3856,3856,22.1725879718,0.0053593596317,-18.8779650934,0.0078456222429,0.162267353932,0.0216853886803
3857,3857,25.0206638987,0.0039932587927,-29.0745762357,0.005532209492,0.172002866932,0.018227050638
3858,3858,41.752487695,0.0060990697487,-29.3336951344,0.0086393496336,0.313064061827,0.0436419001354
3859,3859,20.9460934678,0.000297044062,-29.2920050513,0.0004350849005,0.138664656799,0.020789267498
3860,3860,27.7417147873,0.0010408874157,-31.3950104192,0.0013884048603,0.627566290673,0.0206604161239
3861,3861,11.8005357123,0.0050048499087,-32.5640586214,0.0069507061578,0.240535209257,0.0381590298903
3862,3862,26.6806632483,0.0012448323433,-31.8984919597,0.0019507878376,0.493520575248,0.0228290184656
3863,3863,25.7586686462,0.0032635745455,-33.0588618897,0.0107753500245,0.103059170011,0.0256864387665
3864,3864,6.74202061166,0.0047473121732,-23.0457565238,0.0058479501227,0.488630759073,0.0461172531262
3865,3865,21.8332293836,0.0034516516696,-10.6568988909,0.0051288490835,0.407559744351,0.0413583585146
3866,3866,32.0931758318,0.0031730062313,-22.7517247764,0.0038993157752,0.207074653108,0.0203073895153
3867,3867,10.1120591893,0.0035821244564,-21.477591355,0.0047213081826,0.370972159458,0.034072244011
3868,3868,38.7652784956,0.0016163676429,-33.678825965,0.001995822892,0.842039807903,0.0427601320267
3869,3869,36.9092013165,0.0002540789291,-23.9649403684,0.0002953884003,3.34262361938,0.0273005317543
3870,3870,20.7370462682,0.0009582095254,-36.4016343618,0.011408435732,0.203959680025,0.0381475705477
3871,3871,28.6849956555,0.0002855752692,-25.7465535491,0.0003762735806,1.91513890616,0.0169220382667
3872,3872,37.1094588525,0.0015417011878,-24.3297782047,0.002096864806,0.545839572103,0.0270249758736
3873,3873,20.6482914486,0.001596967099,-25.7986441438,0.0025486165609,0.347515780517,0.0196520874794
3874,3874,37.9222142289,0.0058881469329,-20.3932762544,0.0079799808452,0.150286342562,0.0314828644425
3875,3875,27.1350679835,0.0029833751388,-10.6958620687,0.0036425247419,0.408165964871,0.040306804993
3876,3876,19.2788878292,0.0099052081231,-24.8803265498,0.0126633954522,0.114157977317,0.0187900758823
3877,3877,16.8547932649,0.0056629120074,-21.65246531,0.0066095953415,0.187297752506,0.0249981678923
3878,3878,28.1676519629,0.006954919692,-7.97882661097,0.0108310568786,0.401234196761,0.0655039026084
3879,3879,31.6386455025,0.0018905463822,-27.8206587311,0.0025612797675,0.346392370086,0.0212469807211
3880,3880,29.7564338021,0.0050077077608,-20.8391538061,0.0052137588964,0.159837995521,0.0188650593171
3881,3881,33.1566791508,0.0024460606107,-38.7313165414,0.0035693435763,0.620955820267,0.059327588371
3882,3882,33.9688811809,0.0034567691475,-26.2048024626,0.0041314980398,0.257147173914,0.0217633905297
3883,3883,35.5833811116,0.0052749875624,-28.6919512602,0.005380878599,0.243542471597,0.026007206071
3884,3884,32.7774895844,0.0009412876266,-37.7649577922,0.0013614948976,1.39365605751,0.0459588686256
3885,3885,38.3838825027,0.0053682464056,-16.4005187093,0.0074027159182,0.224871883969,0.0391024245679
3886,3886,16.6638872011,0.0042592501978,-13.6816094181,0.0042778735189,0.439637884434,0.0332220590668
3887,3887,19.8786160331,0.0019216777407,-11.525246609,0.0023154945341,0.744208109164,0.0346509951646
3888,3888,39.7313475151,0.0035968772206,-12.9503586167,0.0037409953578,0.607409146764,0.0583893596667
3889,3889,20.1819447852,0.0065617759692,-8.227411894,0.006907812673,0.425373808384,0.0594755746204
3890,3890,30.5050837526,0.0056616667146,-18.4431076688,0.0069998324717,0.15427207591,0.0218672035582
3891,3891,18.9633737077,0.0026155572111,-19.0559095375,0.0035238719604,0.311081942177,0.0232520292559
3892,3892,34.4359422116,0.0089233713177,-8.17518744488,0.0076747905249,0.719352025225,0.078371123132
3893,3893,28.0963351129,0.0037611708386,-34.0757707147,0.0076068034461,0.167547545162,0.0251674805379
3894,3894,27.9648344894,0.0007592593281,-29.52105464,0.0011912506434,0.941022679283,0.0226660809919
3895,3895,36.6722953953,0.0021245502977,-23.2532180049,0.0115973711776,0.174344275753,0.0211541999735
3896,3896,30.0927032838,0.0062039468377,-22.5283050951,0.0095089752071,0.140383421114,0.0199734515991
3897,3897,17.7512945688,0.0006303094816,-34.5389987533,0.0011774108633,1.36852538858,0.0347754774309
3898,3898,42.9059228365,0.0028537041184,-19.4217173896,0.0040603772093,0.64105052403,0.0494953198175
3899,3899,29.262027303,0.0060288128229,-10.2444201476,0.008486849502,0.272033589869,0.0426769368791
3900,3900,19.3607338276,0.0034582006534,-17.4435462209,0.0042347726487,0.291971318309,0.0258745250949
3901,3901,31.2522537675,0.0018215482135,-11.1968796388,0.0020991971743,0.888052058364,0.0427485805068
3902,3902,28.5314347614,0.004657560099,-31.8206329132,0.0079747980509,0.191121051806,0.0228238387828
3903,3903,35.4057334761,0.0080724786347,-24.5042646444,0.0087630093171,0.171988903179,0.0217744149431
3904,3904,27.1774124167,0.0053836112429,-11.1275452762,0.0062217452505,0.166452714287,0.0384916482769
3905,3905,42.2969401307,0.0011655895527,-14.7959959809,0.0012496667762,2.07422563724,0.0707354542865
3906,3906,18.1610079,0.0004804723724,-22.2074398741,0.0006471240814,1.59725776095,0.0220000157943
3907,3907,29.9942004841,0.0014889422778,-25.6612560924,0.0021895333171,0.371898051495,0.0198565240328
3908,3908,11.242578724,0.0019769912202,-14.0279794608,0.0025532948418,0.925193204731,0.0471450960891
3909,3909,13.7832900776,0.003125867616,-18.3896664235,0.0042032058255,0.336458128732,0.0309150387102
3910,3910,33.5344399744,0.0102948019006,-31.4111981566,0.010469060588,0.106292725689,0.0262073501122
3911,3911,12.5315321151,0.0022277918865,-10.0635325449,0.0025118401525,1.23411724039,0.0569857967599
3912,3912,24.631429347,0.005533903093,-23.93566707,0.0067409939795,0.110721709041,0.0169639237656
3913,3913,35.9069259814,0.0024057540015,-10.9588561669,0.0032876545758,0.693346314807,0.056072457984
3914,3914,7.08015324229,0.0016080827861,-29.6085218084,0.0027026233239,0.895507461275,0.0496310081382
3915,3915,28.6195753497,0.0009068609257,-30.618530912,0.0013959411287,0.718723693072,0.0219312028244
3916,3916,24.2976560831,0.0040779289832,-6.93037731393,0.0042733485939,0.778514940439,0.067537706173
3917,3917,28.8394416739,0.0111826822494,-15.7836752785,0.0130417896359,0.145561412812,0.0249820067719
3918,3918,34.6502324111,0.00596834551,-26.5924047972,0.0086233728867,0.138622802302,0.0198735633323
3919,3919,7.24864053052,0.0077752540285,-20.1213802893,0.0074879139471,0.442245197745,0.04653931526
3920,3920,35.1008633763,0.0059649299627,-23.3940856348,0.0064376142016,0.140895879842,0.022111185542
3921,3921,13.1029608793,0.0058155042441,-16.2720855591,0.0071298880508,0.281709411357,0.0371992684485
3922,3922,25.1892657452,0.0019079300315,-34.9265934963,0.0028414969788,0.416866850633,0.0282355351775
3923,3923,22.0311108113,0.0041921556693,-22.5103470916,0.0099799811979,0.128946466468,0.0192152565061
3924,3924,29.6407760892,0.0024944586878,-24.0773713035,0.0042761252113,0.188481483831,0.017081928814
3925,3925,23.9234909662,0.004478023324,-25.9301664305,0.0056834311621,0.126644631836,0.0197854524547
3926,3926,39.9230104835,0.0038066459731,-29.880966096,0.005223896405,0.299517043321,0.0371455659849
3927,3927,30.2180519778,0.0042362801643,-27.8331263804,0.0078999648687,0.128016452138,0.0210177827121
3928,3928,16.6194008647,0.0031632583595,-33.767701823,0.0070096059944,0.359652509413,0.0352129388094
3929,3929,32.2123053468,0.0045310078258,-15.1702042931,0.0052554976362,0.203880953767,0.0286868253492
3930,3930,27.7629552024,0.0077567572263,-10.1288847997,0.0086806231887,0.286652272315,0.0436000401464
3931,3931,31.600260168,0.0010766748866,-12.9353007381,0.0015508421348,1.12403131738,0.0332658950839
3932,3932,17.6947739795,0.0021399765816,-36.2492985454,0.0050945408988,0.403194431762,0.0420078346093
3933,3933,10.989721826,0.0037638795295,-31.2071324634,0.0064756619843,0.246979854174,0.0379718494681
3934,3934,12.651000743,0.0023017510779,-31.7571692732,0.004519272501,0.36306555187,0.0336197897585
3935,3935,34.5363618354,0.0035230443066,-9.3082506944,0.0061259262479,0.593599548157,0.0632430656362
3936,3936,19.082358619,0.0014630399316,-31.6734601591,0.0021415821766,0.523593593371,0.0256008362446
3937,3937,7.28106810066,0.0093307911719,-21.0510179604,0.0097085659949,0.235715587833,0.0455155729238
3938,3938,35.3584164424,0.0064872276625,-12.603484849,0.0069335759634,0.264901969886,0.0445196689684
3939,3939,31.3096152398,0.001973883449,-36.7041737637,0.0026094816407,0.533470715433,0.0378299192849
3940,3940,19.0695588887,0.0020339707672,-25.5354366129,0.0036373156648,0.285974884436,0.0206891679009
3941,3941,19.4099925397,0.0099717271939,-17.0195072657,0.0082095406798,0.194231258464,0.0224801551225
3942,3942,29.8975672339,0.0045648493851,-17.6477488217,0.0067017963885,0.164802993065,0.0219765436648
3943,3943,26.050121594,0.0017583331099,-36.0913385803,0.0035269723515,0.440891416287,0.0329182463686
3944,3944,19.9124300549,0.0071459663053,-8.16269347183,0.0071470675267,0.47165872706,0.0519480638982
3945,3945,23.5091513287,0.0089519203618,-31.3228692102,0.0085738048036,0.113816840541,0.0215041360264
3946,3946,23.2044433989,0.0057149884077,-13.78582239,0.0062170052522,0.199606493883,0.0283052554569
3947,3947,34.4205407312,0.0063915274225,-23.172234784,0.0054436888743,0.136818649208,0.0202364161245
3948,3948,27.8085708966,0.0039934620404,-6.89765800274,0.0043571544269,0.683035628851,0.0736006013061
3949,3949,19.1756912378,0.0011001524201,-36.5093449073,0.0022578619543,0.859669440179,0.0416194848668
3950,3950,22.2323575312,0.0014910221884,-38.9297211842,0.0022417203049,1.11332421979,0.0491720853583
3951,3951,32.6787434556,0.0017624490117,-38.679173221,0.003226097033,0.86696765691,0.0537247572223
3952,3952,26.5472083154,0.0052339431096,-19.2021867966,0.0044644971314,0.180761182855,0.0194418832687
3953,3953,18.5965557903,0.0032322216379,-31.60929062,0.0051443880776,0.308921393196,0.0254952446219
3954,3954,11.362540802,0.0014610138034,-20.4581400288,0.0021505168097,0.712365650302,0.0295345635959
3955,3955,16.9029107483,0.0061947335859,-20.2506842454,0.0098925768189,0.153611855216,0.0269462603613
3956,3956,33.9489451224,0.0004804704702,-13.1944501704,0.0007284450967,3.07538129538,0.0410412537601
3957,3957,29.4156317349,0.0007964049516,-18.3467810296,0.0011034357568,0.838681484203,0.0198409946978
3958,3958,15.7575826511,0.0013144239449,-12.030869183,0.0016363662641,1.23987188906,0.0418637360148
3959,3959,19.3102538221,0.0015735644988,-19.4624469837,0.0025276951856,0.467395337014,0.0227079971364
3960,3960,24.8511514555,0.0010973930672,-35.4971728615,0.0019269619011,0.733410110846,0.0294613898354
3961,3961,24.7654846604,0.00095483235,-18.6172000046,0.0011396576214,0.836754457862,0.0202641181961
3962,3962,41.4854838059,0.0068173437685,-19.3508194493,0.0096287320227,0.275162522121,0.046079769669
3963,3963,13.9808663221,0.0016661319922,-21.3787803189,0.0019568549818,0.600332596482,0.0260476602609
3964,3964,34.8452608564,0.0031357163424,-29.9975974801,0.0036562203645,0.304380596334,0.0234234222619
3965,3965,38.1191242947,0.003588200849,-23.3653744061,0.0049744021227,0.221635027581,0.0279990690733
3966,3966,32.3539011469,0.00287181555,-34.7452466373,0.0032239856862,0.400226952742,0.0320723848337
3967,3967,31.6080175536,0.0065568808942,-18.5772962132,0.0084035367083,0.124785121274,0.021012049868
3968,3968,41.4065331722,0.0022057392901,-21.260385693,0.0031498337448,0.528656049795,0.037416153376
3969,3969,17.6201258632,0.0036975987148,-9.35625212812,0.0050906809005,0.474128866895,0.0471049502822
3970,3970,29.2902948562,0.0009338750685,-28.4042909792,0.001387214645,0.596112656358,0.0199015351948
3971,3971,41.8923653387,0.0033671252862,-30.1013803964,0.0039077903415,0.522801365724,0.0476990676308
3972,3972,10.9534166107,0.0032745689963,-21.8600906417,0.0051643680433,0.349238119977,0.0338399343
3973,3973,35.7774224821,0.0088296470837,-17.9656768385,0.007945048575,0.160820862754,0.0253175856574
3974,3974,30.5781690596,0.0017323135712,-35.6198143941,0.0023556387493,0.541965814783,0.0300996592622
3975,3975,26.2916279667,0.0063045677248,-7.02384762381,0.0089431950267,0.323399526614,0.062203630759
3976,3976,20.2829842469,0.0014217379478,-29.0648086272,0.002406052508,0.409784225558,0.018785807957
3977,3977,28.4631788128,0.003562511418,-22.7905953874,0.0056051327908,0.122676852515,0.0170195371652
3978,3978,27.207536597,0.003006802828,-28.0284224808,0.0055084974975,0.165248017109,0.0182574389152
3979,3979,21.9753659142,0.0029738052033,-27.5154156245,0.0038799563259,0.235993173859,0.0182714789152
3980,3980,32.606300929,0.0040646526402,-36.0233107796,0.005150723354,0.276012108201,0.0329307571811
3981,3981,26.644775989,0.0013862603428,-24.5157216621,0.0017040122718,0.512889498419,0.0161704097643
3982,3982,34.8637866958,0.0081307663101,-32.80025565,0.0084456599198,0.177354447978,0.0336153416437
3983,3983,39.5043563923,8.36077289e-05,-19.5627297836,0.0001037630384,17.9481061461,0.0438616175804
3984,3984,34.8501094901,0.0038612351286,-22.4744023295,0.0044623508489,0.195187915025,0.0205359102679
3985,3985,10.2188578665,0.0043885146043,-19.2885382094,0.0084702920521,0.241694652629,0.0347542766114
3986,3986,33.6744090597,0.0014729782458,-33.0152369901,0.0020526025235,0.562592042382,0.0289005354617
3987,3987,23.2086058152,0.0009813753281,-16.8720859439,0.0012674430529,0.859027323675,0.0223300440462
3988,3988,30.482220962,0.0024195494792,-22.3821269331,0.0027226401278,0.242230655179,0.0184800127767
3989,3989,16.2106338026,0.0026646142167,-21.9355958571,0.003664426116,0.309427087373,0.0253272253762
3990,3990,10.4609076714,0.0033145124985,-14.6665398992,0.0036299743065,0.659617494509,0.0460735029822
3991,3991,39.2277891309,0.0012763592233,-23.9651166315,0.0016253760918,0.756775650036,0.0305128838131
3992,3992,30.411544051,0.0011732146735,-26.1699369051,0.0016702968636,0.477846734454,0.0173878464255
3993,3993,21.6474913219,0.0007164438943,-16.5083694444,0.0009706270263,1.19223076643,0.0241353720548
3994,3994,33.1889584795,0.0020670447939,-38.3559894176,0.0027199818521,0.971191932057,0.0516126278705
3995,3995,35.2858702082,0.0044316250794,-14.0854140375,0.0067653130919,0.338650519905,0.0389310588361
3996,3996,37.5123682729,0.0022642788539,-32.3243964225,0.0027224261715,0.566005480306,0.034108822152
3997,3997,42.1509720371,0.0049348755307,-21.4827448099,0.006311856056,0.337685518726,0.0431799576248
3998,3998,18.925536689,0.0032603455138,-9.00865815146,0.0034802081317,0.75451604426,0.0538399235163
3999,3999,9.62087541729,0.0016678341517,-29.0908047176,0.0029356057323,0.63984500246,0.0368832482034
4000,4000,31.239668577,0.003561509384,-15.660325012,0.0055128212116,0.260716975404,0.0269930669788
4001,4001,31.7328626248,0.0050198077771,-18.6683145228,0.0090835586835,0.182220135349,0.0215439791575
4002,4002,22.3930069277,0.0058130167262,-16.562344248,0.008067450587,0.124819077809,0.0205911254168
4003,4003,33.4188259062,0.0016020844758,-22.9381645783,0.0021941878931,0.382424903631,0.0181841865642
4004,4004,16.7386059993,0.0038098827553,-18.0228551999,0.0053421155504,0.282079441434,0.0277188905845
4005,4005,19.4959159724,0.0033907455603,-22.3494976852,0.0051955009876,0.193744140941,0.0188253662842
4006,4006,30.9547487652,0.0030092756418,-13.2733566699,0.0036963062573,0.384251429091,0.0299537436878
4007,4007,16.3102139065,0.0002860884108,-25.2543781451,0.0004481249972,0.0921190978567,0.025446544273
4008,4008,28.3337801668,0.0083314108425,-29.4584799168,0.0074432624924,0.143951523219,0.0260873413671
4009,4009,23.592048235,0.0010136793398,-29.3953968961,0.001591873768,0.533474302472,0.0168268508831
4010,4010,13.8835614982,0.0028112941262,-31.6753032864,0.0071482133817,0.20010099792,0.0315089208371
4011,4011,23.0649154356,0.0013922463804,-8.37137203106,0.001882653702,1.37386295002,0.0532310974689
4012,4012,22.0011942378,0.0036828534364,-17.3137543734,0.0056010783103,0.195854123514,0.0216616743679
4013,4013,28.7627679105,0.0055878753401,-12.6059586519,0.0055002773316,0.268137086203,0.0366812173466
4014,4014,29.4027328389,0.0045811780363,-24.0424942071,0.0054707024999,0.160840607863,0.0165582371338
4015,4015,35.5950657226,0.0048719859419,-37.3438903251,0.0066679386059,0.337946135027,0.0552365056559
4016,4016,14.4898134755,0.002581470118,-21.7246619232,0.003200018387,0.376357841715,0.0273317332213
4017,4017,29.407082882,0.0070239562647,-26.1902114296,0.0070128225567,0.129975756625,0.0182930212478
